RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,DestinationAimedArrivalTime,Longitude,Latitude,BlockRef,VehicleRef,TicketMachineServiceCode,JourneyCode,VehicleUniqueId,FileTimestamp,Bearing,Monitored,DriverRef
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:15079:69922,2025-04-10T09:05:22.380+00:00,555,inbound,2025-04-10,12,555,SCCU,90079360108,Blackhall Road,250020314,Bus Station,2025-04-10T08:15:00+00:00,,-2.752532,54.141441,,SCCU-11571,,,,2025-04-10 10:00:10,84.0,True,400004.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:15080:69920,2025-04-10T09:05:22.380+00:00,555,outbound,2025-04-10,9,555,SCCU,250020314,Bus Station,90079360111,Bus Station (Ken),2025-04-10T08:05:00+00:00,,-2.759812,54.226788,,SCCU-11572,,,,2025-04-10 10:00:10,330.0,True,8505757.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:15081:58088,2025-04-10T09:05:22.380+00:00,755,inbound,2025-04-10,802,755,SCCU,90079733676,Bowness Pier,2500DCL2058,New Street,2025-04-10T08:35:00+00:00,,-2.794645,54.362461,,SCCU-11573,,,,2025-04-10 10:00:10,132.0,True,81718.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:15082:69924,2025-04-10T09:05:22.380+00:00,555,outbound,2025-04-10,11,555,SCCU,250020314,Bus Station,90079360111,Bus Station (Ken),2025-04-10T09:05:00+00:00,,-2.800765,54.050671,,SCCU-11574,,,,2025-04-10 10:00:10,156.0,False,8500274.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:15083:69779,2025-04-10T09:05:22.380+00:00,555,inbound,2025-04-10,10,555,SCCU,90002372828,Bus Station (K),90079360108,Blackhall Road,2025-04-10T07:30:00+00:00,,-2.744961,54.329495,,SCCU-11575,,,,2025-04-10 10:00:10,156.0,True,81343.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:15084:69781,2025-04-10T09:05:22.380+00:00,555,inbound,2025-04-10,12,555,SCCU,90002372828,Bus Station (K),90079360108,Blackhall Road,2025-04-10T08:30:00+00:00,,-3.021445,54.464664,,SCCU-11576,,,,2025-04-10 10:00:10,228.0,True,8514539.0
2025-04-09T21:37:37+00:00,SCBODS:VEHICLESTATUSRT:15082:11100,2025-04-10T09:05:22.380+00:00,555,outbound,2025-04-09,35,555,SCCU,250020314,Bus Station,90079360114,Bus Station (Ken),2025-04-09T20:30:00+00:00,,-2.745504,54.329979,,SCCU-11577,,,,2025-04-10 10:00:10,348.0,True,8509966.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:15086:69783,2025-04-10T09:05:22.380+00:00,555,inbound,2025-04-10,14,555,SCCU,90002372828,Bus Station (K),90079360108,Blackhall Road,2025-04-10T09:00:00+00:00,,-3.141787,54.601646,,SCCU-11578,,,,2025-04-10 10:00:10,42.0,True,81886.0
2025-04-10T08:59:58+00:00,SCBODS:VEHICLESTATUSRT:15087:69780,2025-04-10T09:05:22.380+00:00,555,outbound,2025-04-10,9,555,SCCU,90079360111,Bus Station (Ken),90002372828,Bus Station (K),2025-04-10T07:31:00+00:00,,-3.074428,54.574337,,SCCU-11579,,,,2025-04-10 10:00:10,294.0,True,74912.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:15088:72701,2025-04-10T09:05:22.380+00:00,6A,outbound,2025-04-10,9,6A,SCCU,2500DCL4039,Bus Station,250020311,Bus Station,2025-04-10T08:24:00+00:00,,-2.805905,54.055733,,SCCU-12206,,,,2025-04-10 10:00:10,102.0,True,8508455.0
2025-04-10T09:00:11+00:00,SCBODS:VEHICLESTATUSRT:15089:72705,2025-04-10T09:05:22.380+00:00,6A,inbound,2025-04-10,10,6A,SCCU,250020311,Bus Station,2500DCL4039,Bus Station,2025-04-10T09:00:00+00:00,,-2.800982,54.05059,,SCCU-12207,,,,2025-04-10 10:00:10,300.0,True,8514569.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:15090:72263,2025-04-10T09:05:22.380+00:00,49,outbound,2025-04-10,9,49,SCCU,250020312,Bus Station,2500835,Lunesdale View,2025-04-10T09:00:00+00:00,,-2.800932,54.050667,,SCCU-12208,,,,2025-04-10 10:00:10,132.0,True,8513421.0
2025-04-09T23:14:19+00:00,SCBODS:VEHICLESTATUSRT:15092:12246,2025-04-10T09:05:22.380+00:00,100,inbound,2025-04-09,128,100,SCCU,250020023,Bus Station,2500LAA15727,Graduate College,2025-04-09T22:25:00+00:00,,-2.790164,54.005074,,SCCU-12210,,,,2025-04-10 10:00:10,210.0,True,8512801.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:15096:70203,2025-04-10T09:05:22.380+00:00,599,outbound,2025-04-10,19,599,SCCU,90079360111,Bus Station (Ken),90079733676,Bowness Pier,2025-04-10T08:50:00+00:00,,-2.846365,54.380596,,SCCU-13801,,,,2025-04-10 10:00:10,264.0,True,8509922.0
2025-04-10T09:00:12+00:00,SCBODS:VEHICLESTATUSRT:15097:70195,2025-04-10T09:05:22.380+00:00,599,outbound,2025-04-10,13,599,SCCU,90079733676,Bowness Pier,90079411144,Heaton Cooper Studi,2025-04-10T08:28:00+00:00,,-2.966124,54.422275,,SCCU-13802,,,,2025-04-10 10:00:10,318.0,True,200002.0
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:15099:70205,2025-04-10T09:05:22.380+00:00,599,inbound,2025-04-10,10,599,SCCU,90079411144,Heaton Cooper Studi,90079734773,Braithwaite Fold Ca,2025-04-10T09:05:00+00:00,,-3.020658,54.465118,,SCCU-13804,,,,2025-04-10 10:00:10,228.0,False,79041.0
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:15100:70197,2025-04-10T09:05:22.380+00:00,599,outbound,2025-04-10,15,599,SCCU,90079360111,Bus Station (Ken),90079733676,Bowness Pier,2025-04-10T08:30:00+00:00,,-2.922698,54.362736,,SCCU-13805,,,,2025-04-10 10:00:10,192.0,True,36487.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:15101:70199,2025-04-10T09:05:22.380+00:00,599,inbound,2025-04-10,4,599,SCCU,90079411144,Heaton Cooper Studi,90079734773,Braithwaite Fold Ca,2025-04-10T08:30:00+00:00,,-2.929272,54.396709,,SCCU-13806,,,,2025-04-10 10:00:10,114.0,True,8506209.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:15102:70201,2025-04-10T09:05:22.380+00:00,599,outbound,2025-04-10,17,599,SCCU,90079733676,Bowness Pier,90079411144,Heaton Cooper Studi,2025-04-10T08:48:00+00:00,,-2.903069,54.379856,,SCCU-13807,,,,2025-04-10 10:00:10,120.0,True,78306.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:15103:74883,2025-04-10T09:05:22.380+00:00,X4,outbound,2025-04-10,503,X4,SCCU,90002590244,Bus Station (W),90002372830,Bus Station (K),2025-04-10T08:45:00+00:00,,-3.453936,54.656124,,SCCU-15221,,,,2025-04-10 10:00:10,78.0,True,86322.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:15104:75013,2025-04-10T09:05:22.380+00:00,X4,outbound,2025-04-10,501,X4,SCCU,90002372830,Bus Station (K),90074560858,Bus Station (P),2025-04-10T08:50:00+00:00,,-3.0747,54.610386,,SCCU-15222,,,,2025-04-10 10:00:10,48.0,True,8506303.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:15105:75012,2025-04-10T09:05:22.380+00:00,X4,inbound,2025-04-10,504,X4,SCCU,90074560858,Bus Station (P),90002372830,Bus Station (K),2025-04-10T08:15:00+00:00,,-3.131482,54.601669,,SCCU-15223,,,,2025-04-10 10:00:10,252.0,True,71235.0
2025-04-10T09:00:11+00:00,SCBODS:VEHICLESTATUSRT:15106:74954,2025-04-10T09:05:22.380+00:00,X5,inbound,2025-04-10,510,X5,SCCU,90002372830,Bus Station (K),90002590244,Bus Station (W),2025-04-10T08:37:00+00:00,,-3.257121,54.66843,,SCCU-15224,,,,2025-04-10 10:00:10,258.0,True,8507139.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:15107:74953,2025-04-10T09:05:22.380+00:00,X5,outbound,2025-04-10,513,X5,SCCU,90002590244,Bus Station (W),90002372830,Bus Station (K),2025-04-10T08:15:00+00:00,,-3.349383,54.66716,,SCCU-15225,,,,2025-04-10 10:00:10,66.0,True,8505631.0
2025-04-10T07:28:50+00:00,SCBODS:VEHICLESTATUSRT:15110:71975,2025-04-10T09:05:22.380+00:00,40,outbound,2025-04-10,9,40,SCCU,2500JB124,Bus Stn,250020311,Bus Station,2025-04-10T05:55:00+00:00,,-2.800308,54.050568,,SCCU-15680,,,,2025-04-10 10:00:10,0.0,True,8513424.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:15111:72212,2025-04-10T09:05:22.380+00:00,42,inbound,2025-04-10,24,42,SCCU,2500IMG1289,Bus Station,2590BTA01284,Abingdon Street,2025-04-10T08:20:00+00:00,,-2.77589,53.930466,,SCCU-15681,,,,2025-04-10 10:00:10,186.0,True,422898.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:15112:72076,2025-04-10T09:05:22.380+00:00,41,outbound,2025-04-10,5,41,SCCU,2500JB124,Bus Stn,250020023,Bus Station,2025-04-10T07:45:00+00:00,,-2.793636,54.011341,,SCCU-15682,,,,2025-04-10 10:00:10,252.0,True,86517.0
2025-04-10T09:00:14+00:00,SCBODS:VEHICLESTATUSRT:15113:74139,2025-04-10T09:05:22.380+00:00,300,inbound,2025-04-10,516,300,SCCU,90033101562,Bus Station (Ca),90002430350,Trinity Baptist chu,2025-04-10T08:55:00+00:00,,-2.937618,54.896591,,SCCU-15683,,,,2025-04-10 10:00:10,276.0,True,54703.0
2025-04-10T08:59:59+00:00,SCBODS:VEHICLESTATUSRT:15117:74784,2025-04-10T09:05:22.380+00:00,78,outbound,2025-04-10,505,78,SCCU,90002372827,Bus Station (K),90002111393,National Trust car,2025-04-10T08:40:00+00:00,,-3.15559,54.537563,,SCCU-15697,,,,2025-04-10 10:00:10,144.0,True,74308.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:15119:72532,2025-04-10T09:05:22.380+00:00,55,outbound,2025-04-10,13,55,SCCU,250020314,Bus Station,2500807,Railway Station,2025-04-10T08:45:00+00:00,,-2.806675,54.089874,,SCCU-15699,,,,2025-04-10 10:00:10,162.0,True,50228.0
2025-04-10T09:00:09+00:00,SCBODS:VEHICLESTATUSRT:15122:58393,2025-04-10T09:05:22.380+00:00,6,inbound,2025-04-10,320,6,SCCU,90010020517,Town Hall,90079682980,Kiosk,2025-04-10T08:55:00+00:00,,-3.226582,54.116836,,SCCU-15722,,,,2025-04-10 10:00:10,48.0,True,8511948.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:15124:62307,2025-04-10T09:05:22.380+00:00,4,inbound,2025-04-10,316,4,SCCU,90010024030,Tesco,90010024308,School,2025-04-10T09:00:00+00:00,,-3.235436,54.114021,,SCCU-15724,,,,2025-04-10 10:00:10,312.0,True,34499.0
2025-04-09T17:01:09+00:00,SCBODS:VEHICLESTATUSRT:15122:5972,2025-04-10T09:05:22.380+00:00,6,outbound,2025-04-09,355,6,SCCU,90079681494,The Lancastrian Hot,90010020517,Town Hall,2025-04-09T16:17:00+00:00,,-3.22805,54.111858,,SCCU-15725,,,,2025-04-10 10:00:10,60.0,True,8505058.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:15126:60179,2025-04-10T09:05:22.380+00:00,2,outbound,2025-04-10,327,2,SCCU,90010020519,Town Hall,90010020431,Caravan Park,2025-04-10T08:59:00+00:00,,-3.2306,54.113625,,SCCU-15726,,,,2025-04-10 10:00:10,318.0,True,8515076.0
2025-04-10T08:59:58+00:00,SCBODS:VEHICLESTATUSRT:15127:63210,2025-04-10T09:05:22.380+00:00,X6,outbound,2025-04-10,365,X6,SCCU,90079360111,Bus Station (Ken),90079682980,Kiosk,2025-04-10T07:58:00+00:00,,-3.084171,54.198376,,SCCU-15727,,,,2025-04-10 10:00:10,222.0,True,8504703.0
2025-04-10T09:00:13+00:00,SCBODS:VEHICLESTATUSRT:15129:58387,2025-04-10T09:05:22.380+00:00,6,inbound,2025-04-10,316,6,SCCU,90010020517,Town Hall,90079681494,The Lancastrian Hot,2025-04-10T08:30:00+00:00,,-3.157131,54.169743,,SCCU-15729,,,,2025-04-10 10:00:10,36.0,True,88378.0
2025-04-10T08:59:59+00:00,SCBODS:VEHICLESTATUSRT:15130:72077,2025-04-10T09:05:22.380+00:00,41,outbound,2025-04-10,7,41,SCCU,2500JB124,Bus Stn,250020023,Bus Station,2025-04-10T08:45:00+00:00,,-2.713355,53.790539,,SCCU-15818,,,,2025-04-10 10:00:10,348.0,True,8514718.0
2025-04-10T09:00:12+00:00,SCBODS:VEHICLESTATUSRT:15131:72849,2025-04-10T09:05:22.380+00:00,6B,outbound,2025-04-10,3,6B,SCCU,2500DCL4039,Bus Station,2500DCL4039,Bus Station,2025-04-10T08:39:00+00:00,,-2.85502,54.061405,,SCCU-15819,,,,2025-04-10 10:00:10,342.0,True,8517718.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:15132:72703,2025-04-10T09:05:22.380+00:00,6A,inbound,2025-04-10,8,6A,SCCU,250020311,Bus Station,2500DCL4039,Bus Station,2025-04-10T08:30:00+00:00,,-2.877311,54.064308,,SCCU-15820,,,,2025-04-10 10:00:10,324.0,True,61767.0
2025-04-09T11:23:38+00:00,SCBODS:VEHICLESTATUSRT:15130:12732,2025-04-10T09:05:22.380+00:00,41,outbound,2025-04-09,9,41,SCCU,2500JB124,Bus Stn,250020023,Bus Station,2025-04-09T09:45:00+00:00,,-2.800948,54.050758,,SCCU-15821,,,,2025-04-10 10:00:10,78.0,True,8519482.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:15134:63050,2025-04-10T09:05:22.380+00:00,6,outbound,2025-04-10,3423,6,SCCU,90079360111,Bus Station (Ken),90079682980,Kiosk,2025-04-10T08:20:00+00:00,,-2.922419,54.35659,,SCCU-15822,,,,2025-04-10 10:00:10,204.0,True,8512657.0
2025-04-10T09:00:04+00:00,SCBODS:VEHICLESTATUSRT:15137:73778,2025-04-10T09:05:22.380+00:00,30,inbound,2025-04-10,540,30,SCCU,90002430350,Trinity Baptist chu,90050010048,Harras Villas,2025-04-10T08:05:00+00:00,,-3.585268,54.552006,,SCCU-15848,,,,2025-04-10 10:00:10,270.0,True,56390.0
2025-04-10T09:00:05+00:00,SCBODS:VEHICLESTATUSRT:15138:73786,2025-04-10T09:05:22.380+00:00,30,inbound,2025-04-10,546,30,SCCU,90002430350,Trinity Baptist chu,90050252019,Ehen Road,2025-04-10T08:50:00+00:00,,-3.496514,54.712379,,SCCU-15849,,,,2025-04-10 10:00:10,198.0,True,41478.0
2025-04-10T07:22:51+00:00,SCBODS:VEHICLESTATUSRT:15139:73750,2025-04-10T09:05:22.380+00:00,30,outbound,2025-04-10,531,30,SCCU,90050252019,Ehen Road,90002590244,Bus Station (W),2025-04-10T06:25:00+00:00,,-3.565614,54.622223,,SCCU-15920,,,,2025-04-10 10:00:10,12.0,True,28423.0
2025-04-10T08:59:59+00:00,SCBODS:VEHICLESTATUSRT:15141:75014,2025-04-10T09:05:22.380+00:00,X4,inbound,2025-04-10,506,X4,SCCU,90074560858,Bus Station (P),90002372830,Bus Station (K),2025-04-10T09:15:00+00:00,,-2.754615,54.666416,,SCCU-15922,,,,2025-04-10 10:00:10,174.0,False,63616.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:15142:74135,2025-04-10T09:05:22.380+00:00,300,inbound,2025-04-10,512,300,SCCU,90033101562,Bus Station (Ca),90002430350,Trinity Baptist chu,2025-04-10T07:55:00+00:00,,-3.484282,54.719311,,SCCU-15923,,,,2025-04-10 10:00:10,246.0,True,21734.0
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:15144:58053,2025-04-10T09:05:22.380+00:00,508,outbound,2025-04-10,5,508,SCCU,90074562848,Rail Station,90074552906,Patterdale Hotel,2025-04-10T08:50:00+00:00,,-2.757921,54.662098,,SCCU-17692,,,,2025-04-10 10:00:10,30.0,True,8505848.0
2025-04-10T09:00:07+00:00,SCBODS:VEHICLESTATUSRT:15145:72704,2025-04-10T09:05:22.380+00:00,6A,outbound,2025-04-10,11,6A,SCCU,2500DCL4039,Bus Station,250020311,Bus Station,2025-04-10T08:54:00+00:00,,-2.865896,54.073326,,SCCU-18324,,,,2025-04-10 10:00:10,240.0,True,31717.0
2025-04-09T17:53:33+00:00,SCBODS:VEHICLESTATUSRT:15144:13205,2025-04-10T09:05:22.380+00:00,55,inbound,2025-04-09,42,55,SCCU,2500807,Railway Station,250020312,Bus Station,2025-04-09T17:23:00+00:00,,-2.800533,54.050751,,SCCU-18356,,,,2025-04-10 10:00:10,282.0,True,72540.0
2025-04-09T18:39:22+00:00,SCBODS:VEHICLESTATUSRT:15145:13067,2025-04-10T09:05:22.380+00:00,5,inbound,2025-04-09,28,5,SCCU,250020080,Windermere Road,2500971,Memorial Hall,2025-04-09T17:40:00+00:00,,-2.86142,54.016476,,SCCU-18381,,,,2025-04-10 10:00:10,234.0,True,8519818.0
2025-04-09T10:21:19+00:00,SCBODS:VEHICLESTATUSRT:15147:8045,2025-04-10T09:05:22.380+00:00,600,inbound,2025-04-09,4,600,SCCU,90002220403,Main Street,90033101562,Bus Station (Ca),2025-04-09T09:47:00+00:00,,-3.364434,54.663292,,SCCU-19141,,,,2025-04-10 10:00:10,84.0,True,50040.0
2025-04-10T09:00:05+00:00,SCBODS:VEHICLESTATUSRT:15151:74785,2025-04-10T09:05:22.380+00:00,78,inbound,2025-04-10,504,78,SCCU,90002111393,National Trust car,90002372827,Bus Station (K),2025-04-10T08:40:00+00:00,,-3.130824,54.580391,,SCCU-19161,,,,2025-04-10 10:00:10,18.0,True,8506021.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:15152:68769,2025-04-10T09:05:22.380+00:00,69,outbound,2025-04-10,3,69,SCCU,90033102601,Bowscale Close,90033103583,North Street,2025-04-10T09:00:00+00:00,,-2.945815,54.908176,,SCCU-19276,,,,2025-04-10 10:00:10,264.0,True,81246.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:15153:65214,2025-04-10T09:05:22.380+00:00,554,outbound,2025-04-10,3,554,SCCU,90002563030,Christies Newsagent,90002372830,Bus Station (K),2025-04-10T08:40:00+00:00,,-3.269766,54.739422,,SCCU-19569,,,,2025-04-10 10:00:10,180.0,True,49481.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:15154:71676,2025-04-10T09:05:22.380+00:00,11,outbound,2025-04-10,11,11,SCCU,250020302,Bus Station,250020318,Bus Station,2025-04-10T08:45:00+00:00,,-2.81973,54.043838,,SCCU-22595,,,,2025-04-10 10:00:10,54.0,True,79747.0
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:15155:72262,2025-04-10T09:05:22.380+00:00,49,outbound,2025-04-10,7,49,SCCU,250020312,Bus Station,2500699,Croftlands,2025-04-10T08:30:00+00:00,,-2.733582,54.11544,,SCCU-22596,,,,2025-04-10 10:00:10,24.0,True,423025.0
2025-04-10T09:00:08+00:00,SCBODS:VEHICLESTATUSRT:15156:72880,2025-04-10T09:05:22.380+00:00,6C,inbound,2025-04-10,2,6C,SCCU,2500DCL4039,Bus Station,2500DCL4039,Bus Station,2025-04-10T08:34:00+00:00,,-2.846004,54.065765,,SCCU-22598,,,,2025-04-10 10:00:10,222.0,True,87919.0
2025-04-09T14:12:54+00:00,SCBODS:VEHICLESTATUSRT:15155:12967,2025-04-10T09:05:22.380+00:00,49,inbound,2025-04-09,26,49,SCCU,2500699,Croftlands,250020312,Bus Station,2025-04-09T13:23:00+00:00,,-2.801022,54.0504,,SCCU-22607,,,,2025-04-10 10:00:10,108.0,True,48318.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:15158:71082,2025-04-10T09:05:22.380+00:00,7,outbound,2025-04-10,11,7,SCCU,250020318,Bus Station,250020300,Bus Station,2025-04-10T08:45:00+00:00,,-2.809971,54.064442,,SCCU-22609,,,,2025-04-10 10:00:10,132.0,True,8518050.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:15162:72259,2025-04-10T09:05:22.380+00:00,49,inbound,2025-04-10,906,49,SCCU,2500LAA00112,The Royal,250020312,Bus Station,2025-04-10T07:58:00+00:00,,-2.764465,54.076832,,SCCU-24124,,,,2025-04-10 10:00:10,216.0,True,422571.0
2025-04-10T09:00:02+00:00,SCBODS:VEHICLESTATUSRT:15163:70968,2025-04-10T09:05:22.380+00:00,4,outbound,2025-04-10,905,4,SCCU,2500894,Railway Station,2500918,Underpass,2025-04-10T08:45:00+00:00,,-2.798698,54.045326,,SCCU-24125,,,,2025-04-10 10:00:10,198.0,True,64077.0
2025-04-10T09:00:18+00:00,SCBODS:VEHICLESTATUSRT:15164:68902,2025-04-10T09:05:22.380+00:00,79,outbound,2025-04-10,109,79,SCCU,90033101564,Bus Station (Ca),680000155502,Butts Street,2025-04-10T08:22:00+00:00,,-3.066393,54.995304,,SCCU-24185,,,,2025-04-10 10:00:10,276.0,True,8514154.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:15166:68848,2025-04-10T09:05:22.380+00:00,79,inbound,2025-04-10,8,79,SCCU,680000155502,Butts Street,90033101564,Bus Station (Ca),2025-04-10T08:15:00+00:00,,-2.947787,54.92675,,SCCU-25266,,,,2025-04-10 10:00:10,132.0,True,8518921.0
2025-04-10T08:59:59+00:00,SCBODS:VEHICLESTATUSRT:15167:63843,2025-04-10T09:05:22.380+00:00,104,outbound,2025-04-10,49,104,SCCU,90033101563,Bus Station (Ca),90074561107,Bus Station (P),2025-04-10T09:06:00+00:00,,-2.932268,54.894306,,SCCU-25267,,,,2025-04-10 10:00:10,156.0,False,8508334.0
2025-04-09T18:31:09+00:00,SCBODS:VEHICLESTATUSRT:15167:14319,2025-04-10T09:05:22.380+00:00,30,outbound,2025-04-09,621,30,SCCU,90050010048,Harras Villas,90050040281,Brookfield,2025-04-09T17:42:00+00:00,,-3.536578,54.599766,,SCCU-26001,,,,2025-04-10 10:00:10,24.0,True,83311.0
2025-04-10T09:00:06+00:00,SCBODS:VEHICLESTATUSRT:15170:74136,2025-04-10T09:05:22.380+00:00,300,outbound,2025-04-10,517,300,SCCU,90002430347,B&M Bargains,90033101562,Bus Station (Ca),2025-04-10T07:57:00+00:00,,-2.962833,54.887329,,SCCU-26003,,,,2025-04-10 10:00:10,42.0,True,88944.0
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:15172:74138,2025-04-10T09:05:22.380+00:00,300,outbound,2025-04-10,519,300,SCCU,90002430347,B&M Bargains,90033101562,Bus Station (Ca),2025-04-10T08:27:00+00:00,,-3.213489,54.815098,,SCCU-26005,,,,2025-04-10 10:00:10,72.0,True,89159.0
2025-04-10T09:00:01+00:00,SCBODS:VEHICLESTATUSRT:15173:64578,2025-04-10T09:05:22.380+00:00,400,inbound,2025-04-10,4,400,SCCU,90002492083,Solway Street,90033101562,Bus Station (Ca),2025-04-10T08:50:00+00:00,,-3.319684,54.856533,,SCCU-26006,,,,2025-04-10 10:00:10,150.0,True,8514200.0
2025-04-10T09:00:14+00:00,SCBODS:VEHICLESTATUSRT:15174:68789,2025-04-10T09:05:22.380+00:00,179,outbound,2025-04-10,101,179,SCCU,90033101564,Bus Station (Ca),680000155502,Butts Street,2025-04-10T07:50:00+00:00,,-3.2483,54.986347,,SCCU-26007,,,,2025-04-10 10:00:10,282.0,True,8518673.0
2025-04-10T09:00:15+00:00,SCBODS:VEHICLESTATUSRT:15175:65952,2025-04-10T09:05:22.380+00:00,61,inbound,2025-04-10,50,61,SCCU,90033103182,Royal Scot terminus,90033102190,Central Avenue,2025-04-10T08:46:00+00:00,,-2.949391,54.893429,,SCCU-26008,,,,2025-04-10 10:00:10,48.0,True,86501.0
2025-04-10T09:00:00+00:00,SCBODS:VEHICLESTATUSRT:15176:68196,2025-04-10T09:05:22.380+00:00,67,inbound,2025-04-10,34,67,SCCU,90033102450,Belle Vue terminus,90033101997,Upperby Terminus,2025-04-10T09:02:00+00:00,,-2.983898,54.896236,,SCCU-26009,,,,2025-04-10 10:00:10,276.0,True,8508851.0
2025-04-10T09:00:16+00:00,SCBODS:VEHICLESTATUSRT:15177:68851,2025-04-10T09:05:22.380+00:00,79,outbound,2025-04-10,9,79,SCCU,90033101564,Bus Station (Ca),680000155502,Butts Street,2025-04-10T08:55:00+00:00,,-2.936106,54.896378,,SCCU-26010,,,,2025-04-10 10:00:10,222.0,True,8515563.0
2025-04-10T08:59:56+00:00,SCBODS:VEHICLESTATUSRT:15178:68556,2025-04-10T09:05:22.380+00:00,685,outbound,2025-04-10,17,685,SCCU,90033101564,Bus Station (Ca),90033062343,Cranstons,2025-04-10T08:40:00+00:00,,-2.750529,54.92889,,SCCU-26011,,,,2025-04-10 10:00:10,30.0,True,410190.0
2025-04-10T09:00:03+00:00,SCBODS:VEHICLESTATUSRT:15179:65954,2025-04-10T09:05:22.380+00:00,61,outbound,2025-04-10,41,61,SCCU,90033102190,Central Avenue,90033103182,Royal Scot terminus,2025-04-10T08:48:00+00:00,,-2.911968,54.88052,,SCCU-26012,,,,2025-04-10 10:00:10,324.0,True,8518364.0
2025-04-10T09:00:10+00:00,SCBODS:VEHICLESTATUSRT:15180:73779,2025-04-10T09:05:22.380+00:00,30,outbound,2025-04-10,545,30,SCCU,90050010048,Harras Villas,90002430350,Trinity Baptist chu,2025-04-10T08:07:00+00:00,,-3.531841,54.606472,,SCCU-26141,,,,2025-04-10 10:00:10,240.0,True,70345.0
2025-04-10T09:00:17+00:00,SCBODS:VEHICLESTATUSRT:15182:68723,2025-04-10T09:05:22.380+00:00,685,outbound,2025-04-10,37,685,SCCU,3100Y93963B,Bus Station,4100008ELDKS,Eldon Square Bus St,2025-04-10T08:32:00+00:00,,-1.815671,54.99297,,SCCU-27107,,,,2025-04-10 10:00:10,66.0,True,8510411.0
2025-04-09T22:21:45+00:00,SCBODS:VEHICLESTATUSRT:15184:7507,2025-04-10T09:05:22.380+00:00,104,inbound,2025-04-09,158,104,SCCU,90074121825,Whinfell Forest Cen,90033101563,Bus Station (Ca),2025-04-09T21:30:00+00:00,,-2.93228,54.894211,,SCCU-27142,,,,2025-04-10 10:00:10,342.0,True,85147.0
2025-04-10T08:33:14+00:00,SCBODS:VEHICLESTATUSRT:15186:65867,2025-04-10T09:05:22.380+00:00,61,outbound,2025-04-10,25,61,SCCU,90033102190,Central Avenue,90033103182,Royal Scot terminus,2025-04-10T07:28:00+00:00,,-2.933449,54.894577,,SCCU-27225,,,,2025-04-10 10:00:10,348.0,True,8518364.0
2025-04-10T08:59:59+00:00,SCBODS:VEHICLESTATUSRT:15187:68195,2025-04-10T09:05:22.380+00:00,67,outbound,2025-04-10,37,67,SCCU,90033101997,Upperby Terminus,90033102450,Belle Vue terminus,2025-04-10T09:00:00+00:00,,-2.921726,54.870747,,SCCU-27226,,,,2025-04-10 10:00:10,336.0,True,83494.0
